Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Puerto Madero,-34.6103764,-58.3622067,Hausbrot,-34.610496205611945,-58.36337031957707,Bakery
Puerto Madero,-34.6103764,-58.3622067,Starbucks,-34.61091123086326,-58.3624597251012,Coffee Shop
Puerto Madero,-34.6103764,-58.3622067,Parque Mujeres Argentinas,-34.607949769678996,-58.3615529537201,Park
Puerto Madero,-34.6103764,-58.3622067,Alvear Icon Lobby Bar,-34.610459,-58.361816,Lounge
Puerto Madero,-34.6103764,-58.3622067,Un Altra Volta,-34.61281294857605,-58.36372575495736,Ice Cream Shop
Puerto Madero,-34.6103764,-58.3622067,Faena Arts Center,-34.61154235764118,-58.36211664060806,Art Gallery
Puerto Madero,-34.6103764,-58.3622067,Puerto Cristal,-34.6101,-58.365872,Argentinian Restaurant
Puerto Madero,-34.6103764,-58.3622067,Faena Hotel Buenos Aires,-34.61373661384038,-58.36198676621548,Hotel
Puerto Madero,-34.6103764,-58.3622067,Marcelo Cocina Italiana,-34.610739,-58.365817,Italian Restaurant
Puerto Madero,-34.6103764,-58.3622067,Chila,-34.6110159487659,-58.366110026836395,Argentinian Restaurant
Puerto Madero,-34.6103764,-58.3622067,The Library Lounge,-34.61364786279109,-58.362009161713665,Hotel Bar
Puerto Madero,-34.6103764,-58.3622067,Rojo Tango,-34.613947272312515,-58.36206526012366,Hotel Bar
Puerto Madero,-34.6103764,-58.3622067,Pool Bar,-34.61365592985471,-58.36200612323887,Hotel Bar
Puerto Madero,-34.6103764,-58.3622067,El Mercado,-34.613629295631064,-58.361741790326185,Argentinian Restaurant
Puerto Madero,-34.6103764,-58.3622067,Underground Espresso Bar,-34.61002911524714,-58.36365127001375,Coffee Shop
Puerto Madero,-34.6103764,-58.3622067,La Parolaccia Trattoria,-34.60984736384512,-58.365851853409325,Italian Restaurant
Puerto Madero,-34.6103764,-58.3622067,El Cabaret,-34.613855,-58.362025,Argentinian Restaurant
Puerto Madero,-34.6103764,-58.3622067,Executive Lounge,-34.606541421958,-58.36367187666344,Lounge
Puerto Madero,-34.6103764,-58.3622067,La Parolaccia del Mare,-34.61111930435057,-58.36554419792164,Seafood Restaurant
Puerto Madero,-34.6103764,-58.3622067,Le Grill,-34.607984,-58.366239,Argentinian Restaurant
Puerto Madero,-34.6103764,-58.3622067,Bistró Sur,-34.613673103331706,-58.36199372365248,Bistro
Puerto Madero,-34.6103764,-58.3622067,Cabaña Villegas,-34.60968094063665,-58.36619142703028,Argentinian Restaurant
Puerto Madero,-34.6103764,-58.3622067,Temple Craft,-34.607541636325934,-58.366273641586304,Beer Bar
Puerto Madero,-34.6103764,-58.3622067,Starbucks,-34.610714,-58.365765,Coffee Shop
Puerto Madero,-34.6103764,-58.3622067,i Fresh Market,-34.61146066988433,-58.36342939028947,Deli / Bodega
Puerto Madero,-34.6103764,-58.3622067,Museo Ex Cervecería Munich,-34.609251771558945,-58.359849931123904,Museum
Puerto Madero,-34.6103764,-58.3622067,SushiClub,-34.614563199506435,-58.361510537035,Sushi Restaurant
Puerto Madero,-34.6103764,-58.3622067,Spa & Gym,-34.61369118438585,-58.36199897658192,Gym
Puerto Madero,-34.6103764,-58.3622067,Monumento a Juan Manuel Fangio,-34.61188833280535,-58.36219936609268,Outdoor Sculpture
Puerto Madero,-34.6103764,-58.3622067,Museo del Humor,-34.60928320705253,-58.35985752699679,Art Museum
Puerto Madero,-34.6103764,-58.3622067,Subway,-34.613684865830926,-58.3655651752975,Sandwich Place
Puerto Madero,-34.6103764,-58.3622067,Parrilla El Torito,-34.606382011505985,-58.36013958568632,Food Truck
Puerto Madero,-34.6103764,-58.3622067,Lobo Café,-34.61266537115348,-58.3636555277956,Café
Puerto Madero,-34.6103764,-58.3622067,El Parrillón,-34.61197800963705,-58.35909794677525,Food Truck
Puerto Madero,-34.6103764,-58.3622067,ParriVip,-34.60991939240342,-58.35896983142101,BBQ Joint
Puerto Madero,-34.6103764,-58.3622067,El Chiribin,-34.610515,-58.358795,BBQ Joint
Puerto Madero,-34.6103764,-58.3622067,La Perla de Puerto Madero,-34.61312288294147,-58.358288180258064,Burger Joint
Puerto Madero,-34.6103764,-58.3622067,Estatua de Lionel Messi,-34.612213,-58.358227,Outdoor Sculpture
Puerto Madero,-34.6103764,-58.3622067,Camino del Medio,-34.609009224836335,-58.357460234209334,Trail
Monserrat,-34.6115595,-58.3841265,Iñaki,-34.612174761262075,-58.38533231300048,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Milhouse Hostel,-34.60925020983587,-58.384168348925016,Hostel
Monserrat,-34.6115595,-58.3841265,Maria Fedele,-34.61085938562846,-58.38689299487226,Italian Restaurant
Monserrat,-34.6115595,-58.3841265,Centro Vasco Francés,-34.61217685366671,-58.385708400059436,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Teatro Avenida,-34.60923831601267,-58.38380994579467,Theater
Monserrat,-34.6115595,-58.3841265,Los 36 Billares,-34.609148770528584,-58.384287357330315,Pool Hall
Monserrat,-34.6115595,-58.3841265,Chan Chan,-34.60995,-58.385826,Peruvian Restaurant
Monserrat,-34.6115595,-58.3841265,Ávila,-34.60945156165505,-58.38617252620752,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Cremolatti,-34.61333478322541,-58.38460862671034,Ice Cream Shop
Monserrat,-34.6115595,-58.3841265,Starbucks,-34.60947805475759,-58.38487786157643,Coffee Shop
Monserrat,-34.6115595,-58.3841265,Apart Loft & Arte Boutique,-34.60993172332192,-58.38336834121451,Hotel
Monserrat,-34.6115595,-58.3841265,Loft Argentino,-34.60984722914412,-58.38341099132771,Hotel
Monserrat,-34.6115595,-58.3841265,Le Famiglie,-34.613630633185416,-58.38314848079988,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Bernardo Café,-34.60949830792522,-58.38073051685623,Café
Monserrat,-34.6115595,-58.3841265,Briganti,-34.61360354858202,-58.38589668273926,Shoe Store
Monserrat,-34.6115595,-58.3841265,BA Bikes Tours and Rentals,-34.61485265124355,-58.38584937585131,Bike Rental / Bike Share
Monserrat,-34.6115595,-58.3841265,Hábito Café,-34.615498,-58.382355,Café
Monserrat,-34.6115595,-58.3841265,Teatro Liceo,-34.60886795087786,-58.3875491140873,Theater
Monserrat,-34.6115595,-58.3841265,de Dios Editores,-34.60999926399812,-58.379109225005635,Bookstore
Monserrat,-34.6115595,-58.3841265,Havanna,-34.611761,-58.381944,Café
Monserrat,-34.6115595,-58.3841265,State,-34.61062968660197,-58.379606546191255,Nightclub
Monserrat,-34.6115595,-58.3841265,Starbucks,-34.60901333628498,-58.38019593259095,Coffee Shop
Monserrat,-34.6115595,-58.3841265,Club One,-34.61071282690872,-58.379726599044616,Nightclub
Monserrat,-34.6115595,-58.3841265,Eurobuilding Hotel Boutique Buenos Aires,-34.61069279059809,-58.38185884315939,Hotel
Monserrat,-34.6115595,-58.3841265,Latino Sándwich,-34.61041322305826,-58.37910969526977,Sandwich Place
Monserrat,-34.6115595,-58.3841265,Lennox Hotels,-34.60808811167507,-58.384970183537924,Hotel
Monserrat,-34.6115595,-58.3841265,Bazar De Magia,-34.60944017065128,-58.38027477264404,Hobby Shop
Monserrat,-34.6115595,-58.3841265,Fiesta Dorothy,-34.61067580570022,-58.379717976351316,Nightclub
Monserrat,-34.6115595,-58.3841265,Tango de Mayo Hotel,-34.60962552090095,-58.386221260652206,Hotel
Monserrat,-34.6115595,-58.3841265,Campo dei Fiori,-34.61447927527373,-58.38597064193493,Italian Restaurant
Monserrat,-34.6115595,-58.3841265,Hotel Tribeca Buenos Aires Apart,-34.607345708205024,-58.38456965300336,Hotel
Monserrat,-34.6115595,-58.3841265,Deltoro Burgers,-34.6125483749888,-58.38043034076691,Burger Joint
Monserrat,-34.6115595,-58.3841265,HTL 9 de Julio Hotel,-34.61089664192979,-58.38206347583638,Hotel
Monserrat,-34.6115595,-58.3841265,El Globo Restaurant,-34.6097456126965,-58.38337801739239,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Sede Av. de Mayo San Lorenzo,-34.609392257370786,-58.38584785207749,Sports Club
Monserrat,-34.6115595,-58.3841265,Plaza Mayor,-34.61448387705557,-58.38590375051939,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Unplug Bar,-34.60860570393449,-58.382490277290344,Bar
Monserrat,-34.6115595,-58.3841265,Plaza Asturias,-34.6091646422949,-58.383361326228425,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Prosciutto,-34.614456,-58.383195,Italian Restaurant
Monserrat,-34.6115595,-58.3841265,Marieta Restaurant,-34.608343304708704,-58.3817655031829,Argentinian Restaurant
Monserrat,-34.6115595,-58.3841265,Palacio Español,-34.610371,-58.380496,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Status,-34.61100020487096,-58.38899506171461,Peruvian Restaurant
Monserrat,-34.6115595,-58.3841265,Starbucks,-34.611422,-58.378712,Coffee Shop
Monserrat,-34.6115595,-58.3841265,La Clac,-34.609108713916285,-58.38289246059707,Argentinian Restaurant
Monserrat,-34.6115595,-58.3841265,Palacio Alsina,-34.61070927218733,-58.37970290148468,Nightclub
Monserrat,-34.6115595,-58.3841265,Pamplona,-34.60892801217897,-58.386497497558594,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Primer Piso Bar,-34.60863854352766,-58.38476977713017,Bar
Monserrat,-34.6115595,-58.3841265,Requiem,-34.60904280659403,-58.37987780570983,Nightclub
Monserrat,-34.6115595,-58.3841265,Milhouse Hipo,-34.60952996047093,-58.37999390606788,Hostel
Monserrat,-34.6115595,-58.3841265,Museo del Jamón,-34.608427,-58.382105,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Hotel Boca by Design Suites,-34.611185208433035,-58.37904681238526,Hotel
Monserrat,-34.6115595,-58.3841265,Vox Buenos Aires,-34.60965176159999,-58.38001688121133,Nightclub
Monserrat,-34.6115595,-58.3841265,La Continental,-34.60924148886038,-58.3861380815506,Pizza Place
Monserrat,-34.6115595,-58.3841265,La Fresque Boutique Hotel,-34.60905717103166,-58.38052245328858,Bed & Breakfast
Monserrat,-34.6115595,-58.3841265,Centro Vasco Laurak Bat,-34.613214891988925,-58.38237332348695,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,O'Live,-34.6127807877916,-58.379023380604195,Vegetarian / Vegan Restaurant
Monserrat,-34.6115595,-58.3841265,GEBA,-34.607407695409194,-58.382911801163694,Sports Club
Monserrat,-34.6115595,-58.3841265,Salón 1923,-34.609602,-58.385748,Cocktail Bar
Monserrat,-34.6115595,-58.3841265,Hostel Estoril,-34.60938518676609,-58.38596803129055,Hostel
Monserrat,-34.6115595,-58.3841265,Mu. Punto de Encuentro,-34.61009360963255,-58.38692665100098,Bookstore
Monserrat,-34.6115595,-58.3841265,El Farol,-34.611624,-58.38323,Pizza Place
Monserrat,-34.6115595,-58.3841265,Cafe Martínez,-34.609276,-58.382131,Café
Monserrat,-34.6115595,-58.3841265,Havanna,-34.607965557747505,-58.38490778781498,Café
Monserrat,-34.6115595,-58.3841265,Cuba Mia,-34.614462246900366,-58.38299185037613,Cuban Restaurant
Monserrat,-34.6115595,-58.3841265,La Posada del Centro,-34.60982383674406,-58.38345363464851,Steakhouse
Monserrat,-34.6115595,-58.3841265,Monserrat Apart Hotel,-34.61501979596402,-58.382879551549735,Hotel
Monserrat,-34.6115595,-58.3841265,El Bululú,-34.60877228364634,-58.385511078838505,Comedy Club
Monserrat,-34.6115595,-58.3841265,El Revolucionario,-34.610049985029704,-58.38904986695614,Bar
Monserrat,-34.6115595,-58.3841265,El Imparcial,-34.609745734643134,-58.3834742290709,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Alameda Restaurante,-34.60910313309227,-58.383496874340665,Argentinian Restaurant
Monserrat,-34.6115595,-58.3841265,Hostel Parada,-34.608407921509254,-58.38484839273237,Hostel
Monserrat,-34.6115595,-58.3841265,B.A. Stop Hostel,-34.60863108260077,-58.38337739140383,Hostel
Monserrat,-34.6115595,-58.3841265,Café Monserrat,-34.61478630168664,-58.38592027386642,Café
Monserrat,-34.6115595,-58.3841265,Farmacity,-34.61332256544964,-58.383099769689515,Pharmacy
Monserrat,-34.6115595,-58.3841265,Hotel Ibis Buenos Aires Congreso,-34.61021655931458,-58.38878072318488,Hotel
Monserrat,-34.6115595,-58.3841265,Vittorio,-34.60994625471298,-58.38754926501566,Café
Monserrat,-34.6115595,-58.3841265,Bonaira Cafe,-34.61271379696293,-58.38082940947263,Coffee Shop
Monserrat,-34.6115595,-58.3841265,Don Hipólito,-34.60989682182974,-58.388144877622864,Coffee Shop
Monserrat,-34.6115595,-58.3841265,Cafe San Martin,-34.61284884614983,-58.379025825124195,Café
Monserrat,-34.6115595,-58.3841265,Plaza Mariano Moreno,-34.609528473516846,-58.38827848434448,Plaza
Monserrat,-34.6115595,-58.3841265,The Clover,-34.60921684790027,-58.38564999230295,Pub
Monserrat,-34.6115595,-58.3841265,Rioja Restaurant,-34.613017948704396,-58.37973095877627,Spanish Restaurant
Monserrat,-34.6115595,-58.3841265,Mostaza,-34.60950916051374,-58.386258369661306,Fast Food Restaurant
Monserrat,-34.6115595,-58.3841265,Fabrica De Pastas Belgrano,-34.61325565539573,-58.383241920414875,Italian Restaurant
Monserrat,-34.6115595,-58.3841265,Carrefour Express,-34.60942502159333,-58.386722158828675,Convenience Store
Monserrat,-34.6115595,-58.3841265,Nuevo Mundial Hotel,-34.60960621752305,-58.38492526633011,Hotel
Monserrat,-34.6115595,-58.3841265,Howard Johnson / Grand Boulevard Hotel Buenos Aires,-34.613564868910686,-58.3805987959404,Hotel
Monserrat,-34.6115595,-58.3841265,Confiteria La Unión,-34.61326478834654,-58.38146126814258,Coffee Shop
Monserrat,-34.6115595,-58.3841265,La Macarena Resto-Tapas,-34.6150207271576,-58.38297843933105,Restaurant
Monserrat,-34.6115595,-58.3841265,Congreso Plaza,-34.60999488334138,-58.38760240162107,Pizza Place
Monserrat,-34.6115595,-58.3841265,Iberia Bar,-34.609295,-58.383347,Argentinian Restaurant
Monserrat,-34.6115595,-58.3841265,Café Piazza,-34.60917210842955,-58.38735055517627,Café
Monserrat,-34.6115595,-58.3841265,Plaza Monserrat,-34.615519627554356,-58.38482978678934,Plaza
San Nicolás,-34.6044631,-58.3844969,Teatro Metropolitan Sura,-34.60397422321479,-58.385819901514566,Theater
San Nicolás,-34.6044631,-58.3844969,Güerrín,-34.60401713080194,-58.386012470465786,Pizza Place
San Nicolás,-34.6044631,-58.3844969,El Café de Marco,-34.60622058405252,-58.38439732789993,Café
San Nicolás,-34.6044631,-58.3844969,Obelisco - Plaza de la República,-34.60373560654476,-58.38163197040557,Monument / Landmark
San Nicolás,-34.6044631,-58.3844969,Señor Tango,-34.603684193585124,-58.38342577748996,Music Venue
San Nicolás,-34.6044631,-58.3844969,Teatro Lola Membrives,-34.603999168081295,-58.38487491948133,Theater
San Nicolás,-34.6044631,-58.3844969,Broadway Hotel & Suite,-34.60351483380319,-58.383235931396484,Hotel
San Nicolás,-34.6044631,-58.3844969,NEGRO. Cueva de café,-34.601606767331766,-58.3856973920657,Coffee Shop
San Nicolás,-34.6044631,-58.3844969,BAMA Cine Arte,-34.60325697535641,-58.382632567698856,Indie Movie Theater
San Nicolás,-34.6044631,-58.3844969,La Revistería,-34.60398338317688,-58.386240004104074,Comic Shop
San Nicolás,-34.6044631,-58.3844969,Tostado Café Club,-34.603494,-58.380793,Coffee Shop
San Nicolás,-34.6044631,-58.3844969,Teatro Colón,-34.60112161962029,-58.38313937187194,Opera House
San Nicolás,-34.6044631,-58.3844969,Buenos Aires Grill,-34.603975378746476,-58.38551668016117,Argentinian Restaurant
San Nicolás,-34.6044631,-58.3844969,Teatro El Nacional,-34.60404580865313,-58.38045743162293,Theater
San Nicolás,-34.6044631,-58.3844969,Starbucks,-34.602886952339475,-58.386647061340376,Coffee Shop
San Nicolás,-34.6044631,-58.3844969,Starbucks,-34.60461918827462,-58.38182116910443,Coffee Shop
San Nicolás,-34.6044631,-58.3844969,Café Martínez,-34.6031662411294,-58.382781081703335,Café
San Nicolás,-34.6044631,-58.3844969,Grand Brizo Hotel,-34.606278016770666,-58.38229957661337,Hotel
San Nicolás,-34.6044631,-58.3844969,Pub Crawl Bs.As,-34.603581128476534,-58.38207749918664,Pub
San Nicolás,-34.6044631,-58.3844969,Establecimiento General de Café,-34.60295796089308,-58.38824861232958,Café
San Nicolás,-34.6044631,-58.3844969,Alimentari,-34.602641258375975,-58.382691110774566,Sandwich Place
San Nicolás,-34.6044631,-58.3844969,Revire,-34.60393347361564,-58.382538557052605,BBQ Joint
San Nicolás,-34.6044631,-58.3844969,Tomo I,-34.60210187435884,-58.380993604660034,Restaurant
San Nicolás,-34.6044631,-58.3844969,The Sandwich Market,-34.60167566279956,-58.38671017280385,Sandwich Place
San Nicolás,-34.6044631,-58.3844969,On Fit,-34.60238583336234,-58.37998464690002,Gym / Fitness Center
San Nicolás,-34.6044631,-58.3844969,Park Silver Obelisco Hotel,-34.6048129691028,-58.38227033615112,Hotel
San Nicolás,-34.6044631,-58.3844969,Hotel NH Buenos Aires 9 de Julio,-34.606612221718336,-58.382205963134766,Hotel
San Nicolás,-34.6044631,-58.3844969,180 Burger Bar,-34.60484764477619,-58.380573871389984,Burger Joint
San Nicolás,-34.6044631,-58.3844969,Lennox Hotels,-34.60808811167507,-58.384970183537924,Hotel
San Nicolás,-34.6044631,-58.3844969,Green Eat,-34.60054645831432,-58.38659052553611,Salad Place
San Nicolás,-34.6044631,-58.3844969,Teatro Astral,-34.604233385532574,-58.38991441368949,Theater
San Nicolás,-34.6044631,-58.3844969,Paseo La Plaza,-34.6052075726594,-58.38980508753192,Theater
San Nicolás,-34.6044631,-58.3844969,Asador La Estancia,-34.602488409229295,-58.38009563484644,Argentinian Restaurant
San Nicolás,-34.6044631,-58.3844969,Hotel NH Buenos Aires Tango,-34.60197081931448,-58.382177034748665,Hotel
San Nicolás,-34.6044631,-58.3844969,KFC,-34.60327931428893,-58.38111009771986,Fast Food Restaurant
San Nicolás,-34.6044631,-58.3844969,Hotel Panamericano,-34.60190412413496,-58.38072497402226,Hotel
San Nicolás,-34.6044631,-58.3844969,Bristol Hotel Buenos Aires,-34.60519269191887,-58.382275700569146,Hotel
San Nicolás,-34.6044631,-58.3844969,Chiquilín,-34.605407,-58.389378,Argentinian Restaurant
San Nicolás,-34.6044631,-58.3844969,Café Metro Bar,-34.60228732665648,-58.382506370544434,Café
San Nicolás,-34.6044631,-58.3844969,"Galería Obelisco Norte ""Juan de Garay""",-34.60372717798128,-58.38096126315249,Shopping Plaza
San Nicolás,-34.6044631,-58.3844969,GEBA,-34.607407695409194,-58.382911801163694,Sports Club
San Nicolás,-34.6044631,-58.3844969,Havanna,-34.600625426883035,-58.38677005862419,Café
San Nicolás,-34.6044631,-58.3844969,Icaro Suites,-34.60626972456577,-58.389327080988565,Hotel
San Nicolás,-34.6044631,-58.3844969,Hotel NH Buenos Aires Latino,-34.60472024582581,-58.379314541816704,Hotel
San Nicolás,-34.6044631,-58.3844969,Hotel Salles,-34.60598397840489,-58.38165825480266,Hotel
San Nicolás,-34.6044631,-58.3844969,Centro Cultural San Martín,-34.60524126099103,-58.388541340827935,Theater
San Nicolás,-34.6044631,-58.3844969,Havanna,-34.607074497227224,-58.38088917615339,Café
San Nicolás,-34.6044631,-58.3844969,Marieta Restaurant,-34.608343304708704,-58.3817655031829,Argentinian Restaurant
San Nicolás,-34.6044631,-58.3844969,Teatro del Pueblo,-34.604528912926845,-58.38018620046381,Theater
San Nicolás,-34.6044631,-58.3844969,Bonafide Expresso,-34.603670863741094,-58.380533888032154,Café
San Nicolás,-34.6044631,-58.3844969,BA Verde,-34.603147,-58.381527,Outdoor Sculpture
San Nicolás,-34.6044631,-58.3844969,Unplug Bar,-34.60860570393449,-58.382490277290344,Bar
San Nicolás,-34.6044631,-58.3844969,La Tropilla,-34.606055580427636,-58.37980488956417,Argentinian Restaurant
San Nicolás,-34.6044631,-58.3844969,Partners - Coffee & Wine,-34.603733784898125,-58.37945961933179,Coffee Shop
San Nicolás,-34.6044631,-58.3844969,Bombonería Royal,-34.60248160957174,-58.38036060333251,Candy Store
San Nicolás,-34.6044631,-58.3844969,Costumbres Argentinas,-34.60253199695958,-58.3809279073249,Bakery
San Nicolás,-34.6044631,-58.3844969,Museo del Jamón,-34.608427,-58.382105,Spanish Restaurant
San Nicolás,-34.6044631,-58.3844969,Primer Piso Bar,-34.60863854352766,-58.38476977713017,Bar
San Nicolás,-34.6044631,-58.3844969,Café Martínez,-34.603607419118866,-58.37989795733573,Coffee Shop
San Nicolás,-34.6044631,-58.3844969,Club Americano Bs. As.,-34.600339672454126,-58.38273056194862,Event Space
San Nicolás,-34.6044631,-58.3844969,Café Martínez,-34.60103330781445,-58.381063342094414,Café
San Nicolás,-34.6044631,-58.3844969,Hostel Parada,-34.608407921509254,-58.38484839273237,Hostel
San Nicolás,-34.6044631,-58.3844969,El Bululú,-34.60877228364634,-58.385511078838505,Comedy Club
San Nicolás,-34.6044631,-58.3844969,B.A. Stop Hostel,-34.60863108260077,-58.38337739140383,Hostel
Belgrano,-34.5613076,-58.4565454,Tea Connection,-34.559921504285676,-58.45696489278085,Tea Room
Belgrano,-34.5613076,-58.4565454,All Saints Cafe,-34.560805,-58.459275,Coffee Shop
Belgrano,-34.5613076,-58.4565454,El Ateneo,-34.562047923948775,-58.45649000727704,Bookstore
Belgrano,-34.5613076,-58.4565454,Mercado de Belgrano,-34.56274700559464,-58.458118776914205,Market
Belgrano,-34.5613076,-58.4565454,Tufic,-34.560058439835785,-58.45681229481502,Ice Cream Shop
Belgrano,-34.5613076,-58.4565454,1810 Cocina Regional,-34.56063060514484,-58.456727032689386,Argentinian Restaurant
Belgrano,-34.5613076,-58.4565454,Helados Gruta,-34.56365370970553,-58.45456284300064,Ice Cream Shop
Belgrano,-34.5613076,-58.4565454,Museo de Arte Español Enrique Larreta,-34.56110278590576,-58.45550391273063,Art Museum
Belgrano,-34.5613076,-58.4565454,Vuelta Abajo Social Club,-34.56299368501751,-58.45433526524613,Smoke Shop
Belgrano,-34.5613076,-58.4565454,Green Eat,-34.560373415642374,-58.458391427993774,Salad Place
Belgrano,-34.5613076,-58.4565454,Tea Connection,-34.561327918559996,-58.45307210196884,Tea Room
Belgrano,-34.5613076,-58.4565454,Verde Brote,-34.56345118165036,-58.45918344295775,Vegetarian / Vegan Restaurant
Belgrano,-34.5613076,-58.4565454,Pinuccio & Figli,-34.5625408929265,-58.457767776972574,Italian Restaurant
Belgrano,-34.5613076,-58.4565454,Yenny,-34.563218850093705,-58.4556770644985,Bookstore
Belgrano,-34.5613076,-58.4565454,Starbucks,-34.56275834804153,-58.45625191100781,Coffee Shop
Belgrano,-34.5613076,-58.4565454,Tostado Café Club,-34.560341,-58.453955,Coffee Shop
Belgrano,-34.5613076,-58.4565454,La Mejor Dupla,-34.55967540769509,-58.454378843307495,Pizza Place
Belgrano,-34.5613076,-58.4565454,Los Amigos De Juan,-34.563353349018364,-58.45697545249347,BBQ Joint
Belgrano,-34.5613076,-58.4565454,Valenti,-34.564137555712115,-58.45336615149753,Deli / Bodega
Belgrano,-34.5613076,-58.4565454,Croque Madame,-34.56082234037326,-58.45604726327385,French Restaurant
Belgrano,-34.5613076,-58.4565454,Der Keller,-34.56404474201462,-58.45993638738476,German Restaurant
Belgrano,-34.5613076,-58.4565454,Le Pain Quotidien,-34.56248949254667,-58.45269709825515,Bakery
Belgrano,-34.5613076,-58.4565454,Fundación Indra Devi,-34.564882289097326,-58.459062574101175,Yoga Studio
Belgrano,-34.5613076,-58.4565454,Entelequia,-34.563195,-58.458271,Comic Shop
Belgrano,-34.5613076,-58.4565454,On Tap,-34.55729860252813,-58.45777988433838,Brewery
Belgrano,-34.5613076,-58.4565454,Catoti Café,-34.559520784888974,-58.459593057632446,Café
Belgrano,-34.5613076,-58.4565454,Bici Urbana,-34.56364705461475,-58.45470669678818,Bike Shop
Belgrano,-34.5613076,-58.4565454,Regina cosmetics,-34.56421279723225,-58.453430047868345,Cosmetics Shop
Belgrano,-34.5613076,-58.4565454,Havanna,-34.56008,-58.452965,Café
Belgrano,-34.5613076,-58.4565454,Primo Mason Wines - Bodegas Boutique,-34.56464085583479,-58.453928232192986,Wine Shop
Belgrano,-34.5613076,-58.4565454,La Paceña,-34.56390338395631,-58.45741534223572,Argentinian Restaurant
Belgrano,-34.5613076,-58.4565454,Imperio del Sol,-34.56022969901923,-58.461011530130776,Peruvian Restaurant
Belgrano,-34.5613076,-58.4565454,Museo Histórico Sarmiento,-34.561006550647846,-58.454504938101636,History Museum
Belgrano,-34.5613076,-58.4565454,Cervelar,-34.55870647101818,-58.457955066219924,Beer Bar
Belgrano,-34.5613076,-58.4565454,Nikkó Sushi,-34.55834486159467,-58.45531171977992,Sushi Restaurant
Belgrano,-34.5613076,-58.4565454,Buenos Aires Verde,-34.5630487950772,-58.46136624383137,Vegetarian / Vegan Restaurant
Belgrano,-34.5613076,-58.4565454,"Dietética Gourmet ""Lo de Pérez""",-34.559917159461264,-58.45137851963478,Gourmet Shop
Belgrano,-34.5613076,-58.4565454,Puerto Dulce,-34.55747355186791,-58.45784962177276,Dessert Shop
Belgrano,-34.5613076,-58.4565454,Farmacity,-34.55976625409619,-58.4586907047682,Pharmacy
Belgrano,-34.5613076,-58.4565454,La Posada de Belgrano,-34.557972,-58.457165,Argentinian Restaurant
Belgrano,-34.5613076,-58.4565454,Burgio,-34.55842209776844,-58.459848347450276,Pizza Place
Belgrano,-34.5613076,-58.4565454,adidas,-34.55846851902492,-58.45928937055097,Sporting Goods Shop
Recoleta,-34.587358,-58.391569999999994,Parque Recoleta,-34.58763857940609,-58.39088411199988,Park
Recoleta,-34.587358,-58.391569999999994,Alvear Palace Hotel,-34.58754024664973,-58.388970735534336,Hotel
Recoleta,-34.587358,-58.391569999999994,Terrazas del Buenos Aires Design,-34.585591994231834,-58.39244163936282,Lounge
Recoleta,-34.587358,-58.391569999999994,Centro Cultural Recoleta,-34.58627363975255,-58.392245695261025,Cultural Center
Recoleta,-34.587358,-58.391569999999994,Paseo de La Recoleta,-34.588593095725365,-58.39233889743626,Plaza
Recoleta,-34.587358,-58.391569999999994,La Pecora Nera,-34.589344768394525,-58.39113326499763,Italian Restaurant
Recoleta,-34.587358,-58.391569999999994,Urban Suites,-34.588973839425265,-58.39264673175646,Hotel
Recoleta,-34.587358,-58.391569999999994,Freddo,-34.587602392501516,-58.39087641069537,Ice Cream Shop
Recoleta,-34.587358,-58.391569999999994,Freddo,-34.58838760579401,-58.392036352603554,Ice Cream Shop
Recoleta,-34.587358,-58.391569999999994,Hippopotamus,-34.58849814918338,-58.392245695261025,Nightclub
Recoleta,-34.587358,-58.391569999999994,Loi Suites Recoleta,-34.589405715531925,-58.392471248840735,Hotel
Recoleta,-34.587358,-58.391569999999994,Camping,-34.58582208242742,-58.391880635406494,Beer Garden
Recoleta,-34.587358,-58.391569999999994,Plaza Francia,-34.58490599807929,-58.393173515796654,Plaza
Recoleta,-34.587358,-58.391569999999994,Plaza San Martín de Tours,-34.58652240302246,-58.38978052139282,Plaza
Recoleta,-34.587358,-58.391569999999994,Marcelo Cocina Italiana,-34.58927728522842,-58.389563262462616,Italian Restaurant
Recoleta,-34.587358,-58.391569999999994,L' Orangerie,-34.58748411654282,-58.38845070298086,Tea Room
Recoleta,-34.587358,-58.391569999999994,Sileo Hotel,-34.58710892176159,-58.39466897834318,Hotel
Recoleta,-34.587358,-58.391569999999994,Museo Nacional de Bellas Artes (Museo Nacional de Bellas Artes (MNBA)),-34.58433273501481,-58.39283074244899,Art Museum
